Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation,Latitude,Longitude,Community Board,Community Council ,Census Tract,BIN,BBL,NTA
1345304638,75880MB,NY,COM,08/16/2013,21,DELV,FRUEH,S,69020,26490,26550,20140111,0042,42,0,540161,BX03,0000,0834A,,BX,F,905,TINTON  AVE,,0,408,D1,,BYBBYBB,0800A,0930A,WHITE,0,0,-,0,,,,,,,,,,,,,
1345304651,8XL628,NY,PAS,08/16/2013,21,,FORD,S,42420,26640,40520,20140510,0042,42,0,540161,BX03,0000,0911A,,BX,F,1118,JACKSON AVE,,0,408,D1,,BYBBYBB,0900A,1030A,GREY,0,2004,-,0,,,,,,,,,,,,,
1345304663,K87BMH,NJ,PAS,08/16/2013,21,SUBN,TOYOT,S,42420,26640,40520,20150488,0042,42,0,540161,BX03,0000,0913A,,BX,F,1118,JACKSON AVE,,0,408,D1,,BYBBYBB,0900A,1030A,WHITE,0,0,-,0,,,,,,,,,,,,,
1345304675,JDR4367,PA,PAS,08/16/2013,21,SDN,HONDA,S,42420,26640,40520,20131188,0042,42,0,540161,BX03,0000,0915A,,BX,F,1132,JACKSON AVE,,0,408,D1,,BYBBYBB,0900A,1030A,WHITE,0,0,-,0,,,,,,,,,,,,,
1345304687,S75CZP,NJ,PAS,08/16/2013,21,SDN,CHEVR,S,33320,40520,26700,0,0042,42,0,540161,BX03,0000,0918A,,BX,F,1180,FOREST AVE,,0,408,D1,,BYBBYBB,0900A,1030A,SILVR,0,0,-,0,,,,,,,,,,,,,
1345304705,JGL5391,PA,PAS,08/16/2013,21,SDN,TOYOT,S,26730,70420,59520,0,0042,42,0,540161,BX03,0000,0930A,,BX,F,830,E 169 ST,,0,408,D1,,BYBBYBB,0900A,1030A,SILVR,0,0,-,0,,,,,,,,,,,,,
1345304729,GEV7460,NY,999,08/16/2013,21,,JEEP,S,77750,65320,42020,20150417,0042,42,0,540161,BX03,0000,0944A,,BX,F,1336,LOUIS NINE BLVD,,0,408,D1,,BYBBYBB,0930A,1100A,BLACK,0,2013,-,0,,,,,,,,,,,,,
1345304742,T631250C,NY,SRF,08/16/2013,21,SDN,TOYOT,S,61420,70420,59520,20140331,0042,42,0,540161,BX03,0000,0952A,,BX,O,828,RITTER PL,,0,408,D1,,BYBBYBB,0930A,1100A,BLACK,0,2007,-,0,,,,,,,,,,,,,
1345304766,M21CVY,NJ,PAS,08/16/2013,21,,ISUZU,S,70420,26730,12550,0,0042,42,0,540161,BX03,0000,0957A,,BX,F,1283,UNION AVE,,0,408,D1,,BYBBYBB,0930A,1100A,WHITE,0,0,-,0,,,,,,,,,,,,,
1345304778,GAB5793,NY,PAS,08/22/2013,21,SUBN,FORD,S,69020,26700,26730,20141004,0042,42,0,540161,BX03,0000,0907A,,BX,F,1228,TINTON AVE,,0,408,D1,,YBBYBBB,0900A,1030A,BLUE,0,2005,-,0,,,,,,,,,,,,,
1345304791,GHN8908,NY,PAS,08/22/2013,21,SUBN,FORD,S,0,0,0,20150815,0042,42,0,540161,BX03,0000,0909A,,BX,,,W/S OF UNION AVE,15  S/OF 169 ST,0,408,D1,,YBBYBBB,0900A,1030A,WHITE,0,1995,-,0,,,,,,,,,,,,,
1345304808,GEX5943,NY,PAS,07/30/2013,21,SDN,FORD,S,26880,13820,40120,20150424,0042,42,0,540161,BX03,0000,1147A,,BX,F,934,E 174 ST,,0,408,D1,,BYBBYBB,1130A,0100P,RED,0,0,-,0,,,,,,,,,,,,,
1345304810,71070JH,99,COM,07/30/2013,21,VAN,GMC,S,26880,40120,72320,20150131,0042,42,0,540161,BX03,0000,1151A,,BX,F,940,E 174 ST,,0,408,D1,,BYBBYBB,1130A,0100P,BROWN,0,1987,-,0,,,,,,,,,,,,,
1345304821,65588MB,NY,COM,07/30/2014,21,VAN,FORD,S,26880,46620,13620,20140430,0042,42,0,540161,BX03,0000,1156A,,BX,F,1016,E 174 ST,,0,408,D1,,BYBBYBB,1130A,0100P,WHITE,0,2012,-,0,,,,,,,,,,,,,
1345304845,GEL1765,NY,PAS,08/16/2013,21,SDN,SUBAR,S,68020,26520,26550,20150214,0042,42,0,540161,BX03,0000,0808A,,BX,F,3240,THIRD AVE,,0,408,D1,,BYBBYBB,0800A,0930A,RED,0,1995,-,0,,,,,,,,,,,,,
1345304857,GHN4338,NY,PAS,08/16/2013,21,SUBN,CHEVR,S,13820,26580,26610,20150611,0042,42,0,540161,BX03,0000,0811A,,BX,O,1003,BOSTON RD,,0,408,D1,,BYBBYBB,0800A,0930A,SILVR,0,2005,-,0,,,,,,,,,,,,,
1345304882,GHN6763,NY,PAS,08/23/2013,21,SUBN,HONDA,S,69020,26700,26730,20150716,0042,42,0,540161,BX03,0000,0907A,,BX,F,1241,TINTON AVE,,0,408,D1,,BYBBYBB,0900A,1030A,WHITE,0,1999,-,0,,,,,,,,,,,,,
1345304900,GCR2374,NY,PAS,08/23/2013,21,SUBN,DODGE,S,33320,26640,40520,20150203,0042,42,0,540161,BX03,0000,0915A,,BX,F,1110,FOREST AVE,,0,408,D1,,BYBBYBB,0900A,1030A,BLACK,0,1999,-,0,,,,,,,,,,,,,
1345304936,GGT5255,NY,PAS,08/23/2013,21,SDN,NISSA,S,77750,42020,26760,20150513,0042,42,0,540161,BX03,0000,0945A,,BX,F,1410,LOUIS NINE BLVD,,0,408,D1,,BYBBYBB,0930A,1100A,SILVR,0,2009,-,0,,,,,,,,,,,,,
1345305000,GFG5466,NY,PAS,07/19/2013,21,SDN,CHEVR,S,70420,26490,26550,20150502,0042,42,0,540167,BX03,0000,0814A,,BX,F,896,UNION AVE,,0,408,D1,,BYBBYBB,0800A,0930A,SILVE,0,2002,-,0,,,,,,,,,,,,,
1345305023,XBD1297,VA,PAS,07/19/2013,21,SDN,CHEVR,S,26610,69720,69020,20130588,0042,42,0,540161,BX03,0000,0825A,,BX,F,770,E 165 ST,,0,408,D1,,BYBBYBB,0800A,0930A,BLACK,0,0,-,0,,,,,,,,,,,,,
1345305047,GAK8595,NY,PAS,07/19/2013,21,SUBN,GMC,S,26550,69720,69020,20150413,0042,42,0,540167,BX03,0000,0827A,,BX,F,750,E 163 ST,,0,408,D1,,BYBBYBB,0800A,0930A,GREY,0,1999,-,0,,,,,,,,,,,,,
1345305059,GEL1765,NY,PAS,07/19/2013,21,SDN,SUBAR,S,0,0,0,20150214,0042,42,0,540161,BX03,0000,0833A,,BX,,,S/S OF 163 ST 50,E OF EAGLE AVE,0,408,D1,,BYBBYBB,0800A,0930A,RED,0,1995,-,0,,,,,,,,,,,,,
1345305084,GBC4203,NY,PAS,07/19/2013,21,SDN,NISSA,S,26700,70420,59520,20140830,0042,42,0,540161,BX03,0000,0907A,,BX,F,820,E 168 ST,,0,408,D1,,BYBBYBB,0900A,1030A,GREY,0,2008,-,0,,,,,,,,,,,,,
1345305187,GEX5942,NY,PAS,07/19/2013,21,SDN,CHEVR,S,33320,40520,26700,20150424,0042,42,0,540161,BX03,0000,0917A,,BX,F,1180,FOREST AVE,,0,408,D1,,BYBBYBB,0900A,1030A,BLUE,0,2003,-,0,,,,,,,,,,,,,
1345305199,PPQ7300,99,999,07/19/2013,21,,KIA,S,33320,40520,26700,0,0042,42,0,540161,BX03,0000,0919A,,BX,F,1180,FOREST AVE,,0,408,D1,,BYBBYBB,0900A,1030A,BLUE,0,0,-,0,,,,,,,,,,,,,
1345305229,37CG71,MA,999,07/19/2013,41,SDN,HONDA,S,22420,22520,65320,20150188,0042,42,0,540161,BX03,0000,0948A,,BX,O,1816,CROTONA PARK EAST,,0,408,D1,,BYBBYBB,0930A,1100A,RED,0,0,-,0,,,,,,,,,,,,,
1345305230,GEF7570,NY,PAS,07/22/2013,21,SDN,MERCU,S,22320,26760,22620,20150411,0042,42,0,540161,BX03,0000,0811A,,BX,F,1425,CROTONA AVE,,0,408,D1,,YBBYBBB,0800A,0930A,SILVR,0,2001,-,0,,,,,,,,,,,,,
1345305242,XMN7757,VA,PAS,07/22/2013,21,SUBN,NISSA,S,22320,26760,22620,20130788,0042,42,0,540161,BX03,0000,0812A,,BX,F,1415,CROTONA AVE,,0,408,D1,,YBBYBBB,0800A,0930A,MARN,0,0,-,0,,,,,,,,,,,,,
1345305266,GCP6321,NY,PAS,07/22/2013,21,SDN,BUICK,S,22620,20220,22320,20150206,0042,42,0,540161,BX03,0000,0815A,,BX,O,652,CROTONA PARK SOUTH,,0,408,D1,,YBBYBBB,0800A,0930A,SILVR,0,0,-,0,,,,,,,,,,,,,
1345305278,GDN6295,NY,PAS,07/22/2013,21,SDN,HONDA,S,33620,26760,22620,20141127,0042,42,0,540161,BX03,0000,0819A,,BX,O,1422,FRANKLIN AVE,,0,408,D1,,YBBYBBB,0800A,0930A,SILVR,0,1996,-,0,,,,,,,,,,,,,
1345305321,JDH2410,PA,PAS,07/18/2013,21,SUBN,FORD,S,42420,26640,40520,20130688,0042,42,0,540167,BX03,0000,0907A,,BX,O,1110,JACKSON AVE,,0,408,D1,,YBBYBBB,0900A,1030A,SILVE,0,0,-,0,,,,,,,,,,,,,
1345305345,T631250C,NY,SRF,07/18/2013,21,SDN,TOYOT,S,26700,33320,69020,20140331,0042,42,0,540161,BX03,0000,0912A,,BX,F,763,E 168 ST,,0,408,D1,,YBBYBBB,0900A,1030A,BLACK,0,2007,-,0,,,,,,,,,,,,,
1345305357,6137GJ,FL,PAS,07/18/2013,21,SDN,MERCU,S,40520,70420,59520,20140188,0042,42,0,540161,BX03,0000,0919A,,BX,F,827,HOME ST,,0,408,D1,,YBBYBBB,0900A,1030A,MAROO,0,0,-,0,,,,,,,,,,,,,
1345305382,GCP9030,NY,PAS,07/18/2013,21,SDN,HONDA,S,42720,70420,59520,20141022,0042,42,0,540161,BX03,0000,0937A,,BX,F,763,JENNINGS ST,,0,408,D1,,YBBYBBB,0930A,1100A,BLACK,0,2006,-,0,,,,,,,,,,,,,
1345305400,YCW83T,NJ,PAS,07/18/2013,21,SDN,CHRYS,S,59520,42720,26760,20140688,0042,42,0,540161,BX03,0000,0940A,,BX,F,1417,PROSPECT AVE,,0,408,D1,,YBBYBBB,0930A,1100A,SILVE,0,0,-,0,,,,,,,,,,,,,
1345305461,GBU7918,NY,PAS,07/19/2013,21,SDN,TOYOT,S,69020,26550,26610,20140903,0042,42,0,540161,BX03,0000,0809A,,BX,O,960,TINTON AVE,,0,408,D1,,BYBBYBB,0800A,0930A,SILVE,0,2010,-,0,,,,,,,,,,,,,
1345305473,GHT2410,PA,PAS,07/19/2013,21,SDN,CHEVR,S,69020,26550,26610,20140788,0042,42,0,540161,BX03,0000,0811A,,BX,O,960,TINTON AVE,,0,408,D1,,BYBBYBB,0800A,0930A,BLUE,0,0,-,0,,,,,,,,,,,,,
1345305990,GEX3197,NY,PAS,07/23/2013,21,SUBN,CHRYS,S,34220,26670,26700,20150320,0042,42,0,588951,BX03,0000,1210P,,BX,O,1203,FULTON AVE,,0,408,D1,,BYBBYBB,1130A,0100P,WHITE,0,2005,-,0,,,,,,,,,,,,,
1345306027,ETL3788,NY,PAS,07/25/2013,21,SABL,MERCU,S,26700,0,0,20140612,0042,42,0,588951,BX03,0000,1154A,,BX,F,421,E 168 STREET,168 STREET SIDE FROM,0,408,D1,,YBBYBBB,1130A,0100P,WHITE,0,2004,-,0,,,,,,,,,,,,,
1345306039,ZLA95K,99,999,07/25/2013,21,SUBN,HONDA,S,26430,56820,21520,0,0042,42,0,588951,BX03,0000,1215P,,BX,F,331,EAST 159 ST,,0,408,D1,,YBBYBBB,1130A,0100P,GREEN,0,0,-,0,,,,,,,,,,,,,
1345306040,ZJA33A,NJ,PAS,07/25/2013,21,TOWN,CHRYS,S,26430,21520,50320,20130930,0042,42,0,588951,BX03,0000,1222P,,BX,O,364,E .159 ST,,0,408,D1,,YBBYBBB,1130A,0100P,GREEN,0,0,-,0,,,,,,,,,,,,,
1345306064,GBK2945,NY,PAS,07/30/2013,21,SDN,HYUND,S,0,0,0,20150321,0042,42,0,588951,BX03,0000,1213P,,BX,F,,R/S PARK AVE,168 ST 169 ST,0,408,K4,,BYBBYBB,1130A,0100P,BLUE,0,2011,-,0,,,,,,,,,,,,,
1345306090,GJF3480,NY,PAS,07/30/2013,21,SUBN,CHEVR,S,26430,31120,12550,0,0042,42,0,588951,BX03,0000,1245P,,BX,F,464,E 159 STREET,,0,408,D1,,BYBBYBB,1130A,0100P,BEIGE,0,2005,-,0,,,,,,,,,,,,,
1345306106,GBE3663,NY,PAS,07/30/2013,21,SDN,NISSA,S,26430,31120,12550,20140718,0042,42,0,588951,BX03,0000,1245P,,BX,F,464,E 159 ST,,0,408,D1,,BYBBYBB,1130A,0100P,GREY,0,2005,-,0,,,,,,,,,,,,,
1345306118,V994WQ,FL,PAS,08/02/2013,21,SDN,NISSA,S,73650,40404,40404,0,0090,90,0,588951,BX03,0000,1158A,,K,F,325 + 327,ROEBLING ST,,0,408,D1,,BYBBYBB,1130A,0100P,GREY,0,0,-,0,,,,,,,,,,,,,
1345306120,GAJ1739,NY,PAS,08/02/2013,21,SUBN,HONDA,S,19530,23230,78730,20140813,0090,90,0,588951,BX03,0000,1220P,,K,F,381,BERRY STREET,,0,408,D1,,BYBBYBB,1130A,0100P,BLACK,0,2012,-,0,,,,,,,,,,,,,
1345306131,ZJA33A,NJ,PAS,08/05/2013,21,TOWN,CHRYS,S,26430,21520,50320,20130930,0042,42,0,588951,BX03,0000,1146A,,BX,F,361,E 159 ST,,0,408,D1,,YBBYBBB,1130A,0100P,GREEN,0,0,-,0,,,,,,,,,,,,,
1345306209,GAC1078,NY,PAS,08/06/2013,21,SDN,NISSA,S,0,0,0,20140719,0042,42,0,588951,BX03,0000,1215P,,BX,F,922,MEIROSE AVE,,0,408,D1,,BYBBYBB,1130A,0100P,RED,0,2007,-,0,,,,,,,,,,,,,
1345314346,V69DAT,NJ,PAS,07/24/2013,21,SUBN,FORD,S,0,40404,40404,20180430,0049,49,0,598683,BX06,0000,0828A,,BX,F,674,ALERTON AVE,,0,408,D1,,YYYYYYB,0800A,0830A,SILVE,0,0,-,0,,,,,,,,,,,,,
1345314358,HVP1474,PA,PAS,07/24/2013,21,,NISSA,S,0,40404,40404,20140430,0049,49,0,598683,BX06,0000,0840A,,BX,F,633,LYDING AVE,,0,408,D1,,YYYYYYB,0830A,0900A,BLACK,0,0,-,0,,,,,,,,,,,,,
1345314360,GGE9982,NY,PAS,07/24/2013,21,SDN,TOYOT,S,13820,9620,72920,20150529,0049,49,0,598683,BX06,0000,1147A,,BX,O,2407,BOSTON RD,,0,408,D1,,BBYBBBB,1130A,0100P,BLACK,0,2010,-,0,,,,,,,,,,,,,
1345314371,EWX5181,NY,PAS,07/24/2013,21,SUBN,HONDA,S,15220,48020,8320,20140217,0049,49,0,598683,BX06,0000,1219P,,BX,O,2526,BRONX PARK EAST,,0,408,D1,,BBYBBBB,1130A,0100P,BLACK,0,2007,-,0,,,,,,,,,,,,,
1345314401,5232JV,CT,PAS,07/27/2013,21,SDN,CHRYS,S,29620,59820,15520,0,0043,43,0,598683,BX06,0000,0742A,,BX,O,2379,E TREMONT AVE,,0,408,D1,,YYBYYYB,0730A,0800A,BLACK,0,0,-,0,,,,,,,,,,,,,
1345333924,90866JU,NY,COM,08/11/2013,14,VAN,CHEVR,P,56030,86630,73430,20140807,0077,77,77,944679,0077,0000,0858A,,K,F,1433,LINCOLN PL,,0,408,J6,,BBBBBBB,ALL,ALL,WHITE,0,2005,-,0,,,,,,,,,,,,,
1345333950,64CX51,CT,COM,07/17/2013,46,VAN,CHEVR,P,75430,80330,56030,0,0077,77,77,944674,0077,0000,1148A,,K,F,249,SCHENECTADY AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,,,,,,,,,
1345337530,35415MB,NY,COM,07/24/2013,14,DELV,WORKH,P,0,40404,40404,0,0033,33,33,932977,0033,0000,1140A,,NY,F,177,FORT WASHINGTON,,0,408,F1,,BBBBBBB,ALL,ALL,BROWN,0,2011,-,0,,,,,,,,,,,,,
1345379262,GDE7344,NY,PAS,07/19/2013,46,VAN,TOYOT,P,19330,10010,29090,20141210,0025,25,137,940462,0137,0000,0115P,,NY,O,454,EAST 119TH STREET,,0,408,F1,,BBBBBBB,ALL,ALL,GREEN,0,0,-,0,,,,,,,,,,,,,
1345427827,95331JA,NY,COM,08/12/2013,17,VAN,FORD,C,24390,20890,45290,20150331,0005,5,0,0,0MSC,0000,1040A,,NY,F,80,LAFAYETTE STREET,,0,408,D1,,YYYYYBB,0600A,0700P,RED,0,1990,-,0,,,,,,,,,,,,,
1345428716,XAMC37,NJ,PAS,08/05/2013,40,VAN,GMC,C,24750,13115,24390,0,0005,5,0,52911,0MSC,0000,1130A,,NY,F,115,LEONARD ST,,0,408,E9,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,,,,,,,,,
1345428730,650ZHJ,CT,PAS,08/05/2013,14,SDN,FORD,C,14590,22995,45290,0,0005,5,0,52911,0MSC,0000,1233P,,NY,F,100,CENTRE ST,,0,408,J6,,YYYYYBB,0700A,0700P,BURGA,0,0,-,0,,,,,,,,,,,,,
1345428741,WGG865,NY,PAS,08/05/2013,17,SDN,HYUND,C,14590,22995,45290,20150525,0005,5,0,52911,0MSC,0000,1245P,,NY,O,100,CENTRE ST,,0,408,C,,YYYYYBB,0700A,0700P,GREY,0,2010,-,0,,,,,,,,,,,,,
1345428765,GHG9218,NY,PAS,08/06/2013,17,SDN,TOYOT,C,24390,20890,45290,20150628,0005,5,0,52911,0MSC,0000,1102A,,NY,F,80,LAFAYETTE ST,,0,408,C4,,YYYYYBB,0600A,0700P,WHITE,0,2011,-,0,,,,,,,,,,,,,
1345428777,HGR5083,PA,PAS,08/06/2013,17,SUBN,ROVER,C,24390,20890,45290,0,0005,5,0,52911,0MSC,0000,1242P,,NY,F,80,LAFAYETTE ST,,0,408,C4,,YYYYYBB,0600A,0700P,BLACK,0,0,-,0,,,,,,,,,,,,,
1345428820,JGR0463,PA,PAS,08/09/2013,17,SDN,CHEVR,C,24390,24750,20890,20140430,0005,5,0,52911,0MSC,0000,0947A,,NY,O,60,LAFAYETTE ST,,0,408,C4,,YYYYYBB,0700A,0700P,WHITE,0,0,-,0,,,,,,,,,,,,,
1345428868,GCV8853,99,PAS,08/12/2013,17,SUBN,HYUND,C,14590,22995,45290,20150109,0005,5,0,52911,0MSC,0000,0901A,,NY,F,100,CENTRE ST,,0,408,C4,,YYYYYBB,0700A,0700P,SILVE,0,2008,-,0,,,,,,,,,,,,,
1345428947,GFG6600,NY,PAS,07/16/2013,17,SDN,BMW,C,14590,22995,45290,20150711,0005,5,0,52911,0MSC,0000,0956A,,NY,O,100,CENTRE ST,,0,408,J2,,YYYYYBB,0700A,0700P,BLACK,0,2005,-,0,,,,,,,,,,,,,
1345428972,K25DHY,NJ,PAS,07/16/2013,17,SUBN,DODGE,C,24390,24750,20890,0,0005,5,0,52911,0MSC,0000,1241P,,NY,O,60,LAFAYETTE ST,,0,408,C4,,YYYYYBB,0700A,0700P,SILVE,0,0,-,0,,,,,,,,,,,,,
1345429010,66297MC,NY,COM,07/19/2013,45,VAN,FORD,C,14590,22995,45290,20141130,0005,5,0,52911,0MSC,0000,1246P,,NY,F,111,CENTRE ST,,0,408,E1,,BBBBBBB,ALL,ALL,WHITE,0,2002,-,0,,,,,,,,,,,,,
1345429022,HLC0884,PA,PAS,07/22/2013,45,SDN,SCION,C,24390,20890,45290,20140131,0005,5,0,52911,0MSC,0000,0228P,,NY,F,70,LAFAYETTE ST,,0,408,C4,,BBBBBBB,ALL,ALL,BLUE,0,0,-,0,,,,,,,,,,,,,
1345429034,GEN8997,NY,PAS,07/22/2013,45,SUBN,ROVER,C,14590,22995,45290,20150326,0005,5,0,52911,0MSC,0000,0234P,,NY,F,100,CENTRE ST,,0,408,E1,,BBBBBBB,ALL,ALL,BLUE,0,2003,-,0,,,,,,,,,,,,,
1345429046,GJC4000,NY,PAS,07/23/2013,17,SUBN,HONDA,C,14590,22995,45290,20150620,0005,5,0,52911,0MSC,0000,1204P,,NY,F,100,CENTRE ST,,0,408,E9,,YYYYYBB,0700A,0700P,WHITE,0,2002,-,0,,,,,,,,,,,,,
1345431340,GEW2401,NY,PAS,08/12/2013,67,SUBN,LINCO,C,14590,22995,45290,20150226,0005,5,0,52911,0MSC,0000,1048A,,NY,F,111,CENTRE ST,,0,408,E3,,BBBBBBB,ALL,ALL,BROWN,0,2001,-,0,,,,,,,,,,,,,
1345448673,GFC7728,NY,PAS,08/04/2013,71,SDN,FORD,X,0,40404,40404,20150317,0084,84,0,0,MSP2,0000,1159A,,K,O,2150,JORALEMONT ST,,0,408,C4,,BBBBBBB,ALL,ALL,RED,0,1998,-,0,,,,,,,,,,,,,
1346090543,41845JX,NY,COM,07/19/2013,14,VAN,FRUEH,P,0,40404,40404,0,0010,10,10,926650,0010,0000,1213A,,NY,O,606,W 28 TH ST,,0,408,C,,YYYYYYY,1100P,0600A,WHITE,0,0,-,0,,,,,,,,,,,,,
1346090555,ZUX12A,NJ,PAS,07/21/2013,40,SUBN,JEEP,P,34310,10065,11110,0,0010,10,10,926650,0010,0000,1231A,,NY,F,537,W.27TH ST,,0,408,C,,YYYYYYY,ALL,ALL,BLK,0,0,-,5,,,,,,,,,,,,,
1346090567,37579JV,NY,COM,07/22/2013,14,VAN,FRUEH,P,11110,34310,34330,0,0010,10,10,926650,0010,0000,0240A,,NY,F,261,11TH AVE,,0,408,F1,,YYYYYYB,1100P,0600A,WHITE,0,0,-,0,,,,,,,,,,,,,
1346090580,85722JU,NY,COM,07/23/2013,14,VAN,FRUEH,P,34330,11110,11115,0,0010,10,10,926650,0010,0000,1235A,,NY,F,628,W 28TH ST,,0,408,C,,YYYYYYY,1100P,0600A,WHITE,0,0,-,0,,,,,,,,,,,,,
1346090592,56791JT,NY,COM,07/23/2013,14,VAN,FRUEH,P,34330,11110,11115,0,0010,10,10,926650,0010,0000,1240A,,NY,F,606,W 28,,0,408,C,,YYYYYYY,1100P,0600A,WHITE,0,0,-,0,,,,,,,,,,,,,
1346091031,ZAA79B,NJ,PAS,07/20/2013,20,SDN,NISSA,P,34610,40404,40404,0,0010,10,10,892264,0010,0000,0005A,,NY,F,4480,W 42,,0,408,C,,YYYYYYY,ALL,ALL,BK,0,0,-,0,,,,,,,,,,,,,
1346091043,622DX2,MA,PAS,07/21/2013,14,SDN,TOYOT,P,34130,10910,11010,0,0010,10,10,892264,0010,0000,0225A,,NY,F,435,W 18 ST,,0,408,D,,YYYYYYY,ALL,ALL,GY,0,0,-,0,,,,,,,,,,,,,
1346091286,41767JX,NY,COM,07/15/2013,14,VAN,FRUEH,P,34330,11110,11115,0,0010,10,10,950945,0010,0000,1238A,,NY,F,606,W 28 ST,,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0,2007,-,0,,,,,,,,,,,,,
1346091298,41845JX,99,COM,07/15/2013,14,VAN,FRUEH,P,34330,11110,11115,0,0010,10,10,950945,0010,0000,1239A,,NY,O,606,W 28 ST,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,,,,,,,,,
1346091304,37579JV,NY,COM,07/15/2013,14,VAN,FRUEH,P,34350,11110,11115,0,0010,10,10,950945,0010,0000,1240A,,NY,O,606,W 29 ST,,0,408,C4,,BBBBBBB,ALL,ALL,WHITE,0,2006,-,0,,,,,,,,,,,,,
1346091316,56791JT,NY,COM,07/15/2013,14,VAN,FRUEH,P,34330,11110,11115,0,0010,10,10,950940,0010,0000,1241A,,NY,,606,W 28 ST,,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,,,,,,,,,
1346092254,87376JE,NY,COM,07/09/2013,14,VAN,FRUEH,P,34330,11110,11115,0,0010,10,10,949801,0010,0000,1200A,,NY,O,606,WEST 28 STREET,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2002,-,0,,,,,,,,,,,,,
1346092280,91049JX,NY,COM,07/17/2013,14,VAN,FRUEH,X,34330,11110,11115,0,0010,10,10,949891,0010,0000,0215A,,NY,F,606,WEST 28 STREET,,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,2008,-,0,,,,,,,,,,,,,
1346092291,89908JX,NY,COM,07/17/2013,14,VAN,FRUEH,X,34330,10910,11010,0,0010,10,10,949891,0010,0000,0215A,,NY,F,406,WEST 28 STREET,,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,2007,-,0,,,,,,,,,,,,,
1346092709,63476JM,NY,COM,07/24/2013,47,VAN,INTER,P,11010,34110,34130,0,0010,10,10,944584,0010,0000,0847A,,NY,F,116,10TH AVE,,0,408,K2,,BBBBBBB,0700A,0700P,BR,0,1995,-,0,,,,,,,,,,,,,
1346092710,97208MC,NY,COM,07/25/2013,16,VAN,FRUEH,P,34330,11110,11115,0,0010,10,10,944584,0010,0000,0950P,,NY,F,608,W 28 ST,,0,408,C,,YYYYYBB,0800A,0700P,WHT,0,2010,-,0,,,,,,,,,,,,,
1346092722,GGM7350,NY,PAS,07/09/2013,20,SUBN,DODGE,P,34470,16920,97480,20150515,0010,10,10,945482,0010,0000,1149A,,NY,F,444,WEST 35 ST,,0,408,D,,YYYYYBB,0800A,0600P,WHITE,0,1997,-,0,,,,,,,,,,,,,
1346092734,97267JB,NY,COM,07/09/2013,20,VAN,FORD,P,34470,16920,97480,20150531,0010,10,10,945487,0010,0000,1145A,,NY,F,444,W 35 ST,,0,408,D,,YYYYYBB,0800A,0600P,WHITE,0,2012,-,0,,,,,,,,,,,,,
1346093088,33022JB,NY,COM,07/09/2013,46,DELV,FORD,P,10910,34190,34210,20140331,0010,10,10,927132,0010,0000,0853A,,NY,O,195,9 AVE,,0,408,D1,,BBBBBBB,ALL,ALL,RD,0,1994,-,0,,,,,,,,,,,,,
1346093090,69475JY,NY,COM,07/09/2013,46,VAN,ISUZU,P,10810,34050,34070,20140430,0010,10,10,927130,0010,0000,1252P,,NY,F,94,8 AVE,,0,408,K2,,BBBBBBB,ALL,ALL,BL,0,2007,-,0,,,,,,,,,,,,,
1346093106,96106MB,NY,COM,07/09/2013,20,VAN,CHEVR,P,34250,10610,10810,0,0010,10,10,927132,0010,0000,0101P,,NY,F,220,W 24 ST,,0,408,C,,YYYYYBB,0800A,0600P,WH,0,2011,-,0,,,,,,,,,,,,,
1346093118,48549JW,NY,COM,07/10/2013,46,VAN,FORD,P,34250,10910,11010,20140630,0010,10,10,927132,0010,0000,1116A,,NY,F,430,W 24 ST,,0,408,E2,,BBBBBBB,ALL,ALL,WH,0,2003,-,0,,,,,,,,,,,,,
1346093325,GCA3267,NY,PAS,07/23/2013,74,SUBN,CHEVR,P,50830,65130,57230,20150607,0073,73,165,953619,0165,0000,0121A,,K,F,923,BOYLAND ST,,0,408,J7,,BBBBBBB,ALL,ALL,BLK,0,2005,-,0,,,,,,,,,,,,,
